safety_rank,candidate_index,a1,gamma,remote_alias_rms_snr,alias_a1,alias_gamma,alias_gamma_factor
945,3649,0.14382440446835457,0.8012167131981434,0.8507862923178768,0.1202774585668816,0.40040546833054635,2.0010134140743445
946,19660,0.16431975173770658,0.6978305848598664,0.8507810819579392,0.13967584519327036,0.34873858413521835,2.0010134140743445
947,18065,0.1293454394223973,0.909389635177316,0.8494899157300889,0.10658786233432917,0.4544645372095087,2.0010134140743445
948,7087,0.18376056594432733,0.62914391424834,0.8494671115940263,0.15810990256476123,0.3144126420258796,2.0010134140743445
949,17417,0.14134755250541606,0.8151734005153627,0.8493313762491853,0.11796664602960015,0.40738027780411284,2.0010134140743445
950,4397,0.1371283851839843,0.8438203600288409,0.8487475137049222,0.11398392640707988,0.4216965034285822,2.0010134140743445
951,8975,0.13837646608898574,0.8341612282410431,0.8483364544790073,0.11517606839252527,0.41686938347033553,2.001013414074344
952,18242,0.1485931465245043,0.7695733148155091,0.8480758449070266,0.12485667114809919,0.38459178204535355,2.0010134140743445
953,12875,0.05605026169850342,0.5217951042390023,0.8480696216872271,0.05,0.26076542044591006,2.0010134140743445
954,6441,0.18452689828858382,0.6255326747076072,0.8479051808725663,0.15887548551828365,0.31260793671239556,2.0010134140743445
955,5986,0.1457175143949967,0.7852356346100718,0.847416732852573,0.12214990862921773,0.3924189758484536,2.0010134140743445
956,4897,0.18426690776522436,0.6255326747076072,0.8470350605552989,0.158651636740615,0.31260793671239556,2.0010134140743445
957,12830,0.19931805048632661,0.016405897731995397,0.846999296412474,0.2,0.03282842143165463,2.001013414074343
958,18883,0.19113593369596288,0.6060382005270663,0.8465039216187026,0.16516970950841237,0.3028656361143963,2.0010134140743445
959,3424,0.1853334374979138,0.6219421634147762,0.8464503291612284,0.1596765306910702,0.3108135902739475,2.0010134140743445
960,7917,0.18528075494515245,0.6219421634147762,0.8462754203588554,0.15963114132492856,0.3108135902739475,2.0010134140743445
961,13730,0.1723630451978558,0.6625978159041461,0.8459675618140489,0.14740858229793682,0.3311311214825911,2.0010134140743445
962,2434,0.19014666335108582,0.6077850313707005,0.8454482744925065,0.16426031038475805,0.30373860919461043,2.0010134140743445
963,11068,0.17273906236838402,0.6606934480075961,0.845347194251132,0.14778003361368394,0.33017941976827203,2.0010134140743445
964,9762,0.13350875396139056,0.8659643233600653,0.8450135444936618,0.11064128609841306,0.43276287768448307,2.0010134140743445
965,11742,0.19603426535587348,0.5922430868761306,0.8448745557612006,0.1698514297609363,0.2959715725594465,2.0010134140743445
966,17198,0.1747995413520789,0.6531305526474723,0.8447964822727337,0.1497446181882648,0.3263998872039577,2.0010134140743445
967,13664,0.19524117301386468,0.5939501549952435,0.8445604055342605,0.16910847761542858,0.29682467434632415,2.001013414074344
968,16434,0.15187880472647058,0.7477389434625966,0.844541627429746,0.1280518805982769,0.37368012538211576,2.0010134140743445
969,1799,0.1733636624981424,0.6569011164762665,0.8436295113575581,0.1484144787282073,0.32828421431654653,2.001013414074344
970,6053,0.14084568233844608,0.8104943654808874,0.8435837126246649,0.11762721863853252,0.4050419451364931,2.0010134140743445
971,15866,0.1778618770937352,0.641948221508036,0.8435413795200147,0.15267586753713214,0.32081155328236366,2.0010134140743445
972,17838,0.1367279228781236,0.8389768935652859,0.8435243537928202,0.11372742455305207,0.41927599668460547,2.0010134140743445
973,19917,0.1725424764061712,0.658794553441924,0.8426451685627506,0.1476616600441326,0.32923045333340656,2.0010134140743445
974,15160,0.1345547089399223,0.8535913392913661,0.8423770872805845,0.1116947145756562,0.4265795188015928,2.001013414074344
975,2865,0.1859374080687881,0.6165950018614822,0.8422196808236847,0.16035723411285688,0.3081413635333949,2.0010134140743445
976,7495,0.1809841823101641,0.6309573444801934,0.8421160433413608,0.1556689540439682,0.31531889793555934,2.0010134140743445
977,15361,0.15468784074372097,0.7286181745132277,0.8400482733857131,0.1308199757211078,0.3641245827681179,2.0010134140743445
978,19916,0.12972805654744746,0.8886893998466987,0.8394323207443546,0.10718650013065066,0.4441196613655889,2.0010134140743445
979,8341,0.12146245934761964,0.9716279515771062,0.8390471137057155,0.09934316046701265,0.4855679350988134,2.001013414074344
980,2852,0.1748325535279971,0.6475152482255576,0.8389090042920517,0.14992423793157164,0.32359365692962827,2.0010134140743445
981,12813,0.17146291489950183,0.658794553441924,0.8387166328767839,0.1467377725034247,0.32923045333340656,2.0010134140743445
982,990,0.19200270490746613,0.5973790666599235,0.8387158270923413,0.16619366552100737,0.298538261891796,2.0010134140743445
983,10886,0.14333586712668503,0.787498980096981,0.8382356439726464,0.12011273061611719,0.3935500754557774,2.0010134140743445
984,9594,0.19169923360239383,0.5973790666599235,0.8377641382465945,0.16593098688533545,0.298538261891796,2.0010134140743445
985,12745,0.1428112559679939,0.7897688493998856,0.8375298580305905,0.11963256335699653,0.39468443531910424,2.0010134140743445
986,622,0.17720886146223003,0.6382634861905486,0.8372248840759597,0.15221749327212233,0.31897011869148584,2.0010134140743436
987,18230,0.12410287371498953,0.9386420366721355,0.8371307380533928,0.10189907374941248,0.46908333051147744,2.0010134140743445
988,7021,0.19756297181267224,0.5821032177708716,0.8367345297786666,0.17151410222472674,0.2909042056772761,2.0010134140743445
989,685,0.1425892311791513,0.7897688493998856,0.8365040875359389,0.11944657385331209,0.39468443531910424,2.0010134140743445
990,559,0.15919459440140393,0.703882227936457,0.8361914051537203,0.13518156881118173,0.35176287324493943,2.001013414074344
991,502,0.14019611095625262,0.8035261221856173,0.8354786918533871,0.11720353118731325,0.40155958802371305,2.0010134140743445
992,6782,0.17603702855605718,0.640103202470931,0.8351435066627899,0.1511601772976239,0.31988951096913987,2.0010134140743445
993,7754,0.16071984452532947,0.6958249547006052,0.8347207386885915,0.1366622091595976,0.3477362769317013,2.001013414074344
994,11162,0.1436239371595885,0.780728440137907,0.8344093475961902,0.12047662298230595,0.390166519947627,2.0010134140743445
995,354,0.1786652330358433,0.6309573444801934,0.8341866989019415,0.15367436864204675,0.31531889793555934,2.0010134140743445
996,13942,0.1366580524231798,0.824612663620516,0.8334198523770014,0.11389907129031002,0.4120975190973302,2.001013414074344
997,17612,0.19095289218517975,0.5956621435290106,0.8333278887544578,0.16533958194185927,0.2976802350945558,2.0010134140743445
998,7024,0.1943276842065101,0.5871512637925166,0.8332751498908595,0.1685392167173899,0.2934269503955969,2.001013414074344
999,13717,0.16830213132176938,0.6645076729077796,0.8329886850830225,0.14388700764732262,0.3320855663604716,2.0010134140743445
1000,11089,0.18873877633115504,0.6008277736476708,0.8325904510922998,0.1632604405702969,0.30026174208612677,2.0010134140743445
1001,2613,0.17240034626507791,0.6493816315762113,0.8322112734324482,0.14778880908453207,0.32452637598964373,2.001013414074344
1002,13873,0.1387960585950609,0.8081649291125372,0.8321848916314092,0.11595465349929275,0.40387781682432594,2.0010134140743445
1003,16759,0.13473472386759816,0.8365655957558104,0.832082394308552,0.11210719775651999,0.418070958381256,2.0010134140743445
1004,13003,0.19903574461897838,0.019054607179632473,0.832032545946654,0.2,0.03812852456636189,2.0010134140743445
1005,15027,0.12236162732048313,0.9467820160680864,0.8316905546439478,0.10037109092593104,0.4731512589614805,2.0010134140743445
1006,16131,0.16133346706621132,0.6898425842094826,0.8314455293913982,0.1373236750384231,0.34474660657314943,2.0010134140743445
1007,1381,0.14560746696758597,0.7651560209006901,0.8312483486231302,0.12243106414819799,0.3823842536581126,2.0010134140743445
1008,9194,0.14635142773931412,0.7607640819262703,0.8310671432699067,0.12314025288483413,0.38018939632056126,2.0010134140743445
1009,1325,0.19216566280497505,0.5905409250299409,0.8308247207124051,0.16655441234584445,0.29512092266663853,2.0010134140743445
1010,19396,0.13674900835444986,0.819879447913879,0.8305966527610048,0.11405176379904014,0.4097321098135415,2.0010134140743445
1011,16093,0.19271538051391707,0.588843655355589,0.8304294236461519,0.16708588027368,0.29427271762092816,2.0010134140743445
1012,4651,0.12514821868248518,0.9120108393559097,0.8284579862570135,0.10309512308189474,0.4557744755438333,2.001013414074344
1013,12165,0.13696522172753062,0.8151734005153627,0.828368721447407,0.11430921543037116,0.40738027780411284,2.0010134140743445
1014,7834,0.1829806732968764,0.6130557921498209,0.8283681646384466,0.1579123731506836,0.30637265489467813,2.0010134140743445
1015,16725,0.18048551771039517,0.6201546436537854,0.8282084195413328,0.15555163758874815,0.30992028303851465,2.0010134140743445
1016,8054,0.1365855166264091,0.8175230379436502,0.8281713275043204,0.11395385071192633,0.408554501530831,2.0010134140743445
1017,1502,0.12122411252799616,0.9522478482957601,0.828097021815108,0.09937330988183771,0.47588279098881686,2.0010134140743445
1018,14255,0.12900849738479636,0.8759917176331175,0.828076400400297,0.10676931320264642,0.4377740356320127,2.0010134140743445
1019,696,0.18025999293016182,0.6201546436537854,0.8274506672013053,0.15535726881430484,0.30992028303851465,2.0010134140743445
1020,1233,0.1177648524516347,0.9914024778060788,0.8271216523062589,0.0961023368283201,0.4954501908047903,2.0010134140743445
1021,13739,0.14543499285316694,0.7607640819262703,0.8269950100079821,0.12236916355980439,0.38018939632056126,2.0010134140743445
1022,12952,0.1616164610394121,0.6839116472814293,0.8268681886346594,0.13770452312281098,0.3417826399718576,2.0010134140743445
1023,17042,0.1510916101011931,0.7307183271098219,0.8267437805104735,0.12773518801977163,0.3651741272548377,2.001013414074344
1024,748,0.17364553925525464,0.640103202470931,0.8267345451592709,0.14910664373323768,0.31988951096913987,2.0010134140743445
1025,2028,0.1895114601179978,0.5939501549952435,0.8267171071077108,0.1641456769415936,0.29682467434632415,2.001013414074344
1026,11306,0.16195020501039173,0.6819460214464238,0.8262625994304441,0.13803565071998822,0.340800324800365,2.0010134140743445
1027,16397,0.1252804230524225,0.906775964583905,0.8262582930147615,0.10327213106455592,0.4531583637600818,2.0010134140743445
1028,16516,0.15356685660514408,0.7182076058301705,0.8262264552733661,0.13009292410344087,0.35892193464500516,2.0010134140743445
1029,14342,0.16739432855294084,0.6606934480075961,0.8257348107308369,0.14320755920012043,0.33017941976827203,2.0010134140743445
1030,7779,0.17853487089554254,0.6237348354824191,0.8256626358645714,0.1537677863424124,0.31170947235801266,2.0010134140743436
1031,4813,0.1534076805777621,0.7182076058301705,0.8255668588855198,0.1299580794155501,0.35892193464500516,2.0010134140743445
1032,16086,0.14581877919151282,0.7563973523567668,0.8252109268474986,0.12277549766623587,0.37800713730181124,2.0010134140743445
1033,1296,0.1258568889307122,0.8989799381034805,0.8249490592728225,0.10385024012981196,0.4492623246702935,2.0010134140743445
1034,281,0.1519027046261772,0.7244359600749902,0.8247433751707842,0.12855197149331113,0.36203453459111845,2.001013414074344
1035,6269,0.1201145795509846,0.9577452351172411,0.8245812260641874,0.09839983536228798,0.47863009232263826,2.0010134140743445
1036,18638,0.17756609045255445,0.6255326747076072,0.8243765683824411,0.1528823119766187,0.31260793671239556,2.0010134140743445
1037,19000,0.1399693696329788,0.7897688493998856,0.8243487141887291,0.11725192364675356,0.39468443531910424,2.0010134140743445
1038,14542,0.19902674435702694,0.019054607179632473,0.8240361140275507,0.2,0.03812852456636189,2.0010134140743445
1039,16474,0.16741279035053602,0.658794553441924,0.8238650467511641,0.14327168040400476,0.32923045333340656,2.0010134140743445
1040,17012,0.1250345608136448,0.9041698059234505,0.8234761551775793,0.1031035033184476,0.4518559443749224,2.0010134140743445
1041,1220,0.14347873809034256,0.7673614893618189,0.8234271303984577,0.1206001980552346,0.38348642940846817,2.0010134140743445
1042,8603,0.15736924219299958,0.6978305848598664,0.8232832825757768,0.13376774050765414,0.34873858413521835,2.0010134140743445
1043,11494,0.12827078233518652,0.8734740357683985,0.822728007825163,0.10619414352639768,0.4365158322401661,2.0010134140743445
1044,17160,0.123794635420441,0.9146395988343222,0.8225730427412503,0.10194647519347455,0.4570881896148752,2.001013414074343
1045,3379,0.15626778953196613,0.7018592047908021,0.8225688128756483,0.13274131815892087,0.35075187395256796,2.0010134140743445
1046,17428,0.161362099089301,0.6799860450033224,0.822095456379854,0.13758097769697716,0.33982083289425596,2.0010134140743445
1047,6517,0.13294989358743442,0.8341612282410431,0.8216540348206791,0.11065932285594143,0.41686938347033553,2.001013414074344
1048,2985,0.16170864199827178,0.678031701715246,0.8215374763426908,0.13792314667640607,0.33884415613920255,2.0010134140743445
1049,19166,0.18149778005872325,0.6112938126483173,0.8214378985686875,0.15668473521300433,0.3054921113215514,2.0010134140743445
1050,1032,0.14816324476577647,0.7391796465554599,0.8213753726659306,0.1250892409248231,0.36940264435828357,2.0010134140743445
1051,3152,0.11854921653066591,0.9688354022599172,0.8210704461481426,0.09699176107559243,0.48417236758409943,2.001013414074344
1052,2013,0.12119419442302722,0.9386420366721355,0.8210007200182982,0.0995107992734665,0.46908333051147744,2.0010134140743445
1053,14034,0.18133504559766733,0.6112938126483173,0.820900042878476,0.15654424861348598,0.3054921113215514,2.0010134140743445
1054,1144,0.11965791196417502,0.9549925860214359,0.8206355314438888,0.09805755322181782,0.4772544648148744,2.0010134140743445
1055,298,0.12946594551085727,0.8585191758708333,0.8197313499719739,0.1073985724166949,0.4290421892388855,2.0010134140743445
1056,392,0.1535506583679296,0.7099863513495661,0.818864756707326,0.13025615542162236,0.35481338923357547,2.0010134140743445
1057,5791,0.19937555779582583,0.5639622051458343,0.8187384745058045,0.17371035979525642,0.28183829312644537,2.0010134140743445
1058,15801,0.16490747100967712,0.6625978159041461,0.8184216682906355,0.1410324149470122,0.3311311214825911,2.0010134140743445
1059,6714,0.18118971652319932,0.6095368972401694,0.8183916838254065,0.1564707824268193,0.3046140985127464,2.0010134140743445
1060,17756,0.18337085006955245,0.6025595860743578,0.817403707106775,0.158564630094033,0.301127209760909,2.0010134140743445
1061,10894,0.17842619689886097,0.6165950018614822,0.8172504243964146,0.15387937115586914,0.3081413635333949,2.0010134140743445
1062,4242,0.18257156225267462,0.6042963902381329,0.8168417430505407,0.15782116034614546,0.3019951720402016,2.0010134140743445
1063,7204,0.13358318181977835,0.8222426499470712,0.8168056555921372,0.11137382671860567,0.41091311240781225,2.001013414074344
1064,6052,0.1316517502817055,0.8365655957558104,0.8167795800268012,0.10954198279521994,0.418070958381256,2.0010134140743445
1065,2023,0.12161905597982021,0.9252306262333164,0.8163587258250348,0.1000232558543897,0.46238102139926035,2.0010134140743445
1066,18755,0.12284920235947679,0.9120108393559097,0.8159984463262813,0.10120122979852987,0.4557744755438333,2.001013414074344
1067,9319,0.14723332572710332,0.7370551753379343,0.8155974125110845,0.12434641769703575,0.36834094671918605,2.0010134140743436
1068,2192,0.13140223423217384,0.8365655957558104,0.8155349100318828,0.10933437079806499,0.418070958381256,2.0010134140743445
1069,2880,0.1244448830582785,0.893819859740991,0.8144799799592235,0.1027531546653944,0.44668359215096326,2.0010134140743445
1070,7360,0.1775554301049983,0.6165950018614822,0.814319505312281,0.15312839933114908,0.3081413635333949,2.0010134140743445
1071,3732,0.1757342549830473,0.6219421634147762,0.8141254184670126,0.1514062251156852,0.3108135902739475,2.0010134140743445
1072,3112,0.18298391794849744,0.6008277736476708,0.8141203609506608,0.15828244541087158,0.30026174208612677,2.0010134140743445
1073,12905,0.1995913125758887,0.013296887672437937,0.813525974223255,0.2,0.0266072505979881,2.0010134140743445
1074,19602,0.1891647644268175,0.5837810589599196,0.8132191406324687,0.16416931114373967,0.29174270140011677,2.001013414074344
1075,3323,0.19116913076581937,0.5787619883491206,0.8131684452861659,0.16607213007487853,0.2892344370499146,2.0010134140743445
1076,6760,0.12525579976126738,0.8835883884127874,0.8129141418411719,0.10356010841731242,0.4415704473533125,2.0010134140743445
1077,13802,0.15207207066753317,0.7099863513495661,0.8127842855558406,0.129001877834314,0.35481338923357547,2.0010134140743445
1078,8307,0.18248205215767593,0.6008277736476708,0.8124946059257652,0.1578483277816838,0.30026174208612677,2.0010134140743445
1079,17015,0.11795312835166402,0.9577452351172411,0.8123096805077893,0.09662913905754433,0.47863009232263826,2.0010134140743445
1080,2705,0.1481130452890113,0.7286181745132277,0.8123018397423032,0.12525965127917987,0.3641245827681179,2.0010134140743445
1081,10568,0.12423259392739891,0.8912509381337455,0.8118886580026718,0.10261188152499554,0.44539978186304774,2.0010134140743445
1082,9510,0.18164119385083727,0.6025595860743578,0.8117816718616097,0.15706895998939865,0.301127209760909,2.0010134140743445
1083,16845,0.17150460400810974,0.6327760017024558,0.8113078882473477,0.1474659445138961,0.31622776601683794,2.0010134140743445
1084,6335,0.1503740663801516,0.716143410212902,0.8111461206086631,0.1274314845675263,0.3578903595427346,2.001013414074344
1085,17464,0.1156539778627285,0.9828788730000321,0.8109231151750514,0.0944706510902399,0.4911905467933636,2.0010134140743436
1086,14316,0.19449399842317128,0.5688529308438416,0.8107081794241197,0.16929193483642135,0.2842824175204189,2.0010134140743445
1087,12688,0.18900341470555537,0.5821032177708716,0.8106553981786084,0.16408313103008176,0.2909042056772761,2.0010134140743445
1088,640,0.1593254628772729,0.6760829753919819,0.8104629204931211,0.13593651248018787,0.33787028644419825,2.0010134140743445
1089,15895,0.15282921515224784,0.703882227936457,0.8104531562091997,0.1297763478850906,0.35176287324493943,2.001013414074344
1090,10631,0.160768593696344,0.6702703370061167,0.8103794275630161,0.13730706934024053,0.3349654391578278,2.001013414074343
1091,13813,0.17117290474681646,0.6327760017024558,0.8101415579444295,0.14718073733159295,0.31622776601683794,2.0010134140743445
1092,16325,0.1631291716734917,0.6606934480075961,0.8098575271968623,0.139558673890853,0.33017941976827203,2.0010134140743445
1093,7351,0.17438149362495234,0.6219421634147762,0.8094952610897204,0.150240735264368,0.3108135902739475,2.0010134140743445
1094,13577,0.15438129205491097,0.6958249547006052,0.8094578989431513,0.1312724541729637,0.3477362769317013,2.001013414074344
1095,11536,0.18647626744821988,0.5871512637925166,0.8089491061614118,0.16172973079176237,0.2934269503955969,2.001013414074344
1096,16880,0.19811012935164635,0.5591135275705602,0.8087531346442502,0.1727758344517245,0.2794151821461939,2.0010134140743445
1097,13816,0.14803007507769328,0.7244359600749902,0.8084081802371695,0.12527464891669213,0.36203453459111845,2.001013414074344
1098,18036,0.1238399525568859,0.8886893998466987,0.8083352028561201,0.10232151351210235,0.4441196613655889,2.0010134140743445
1099,15063,0.11641861081825221,0.9660508789898136,0.807512317647582,0.09527939172231113,0.4827808110605307,2.0010134140743445
1100,12934,0.1670597252635933,0.6437985585864101,0.8071111806662206,0.14335517446239446,0.3217362532695599,2.0010134140743445
1101,12047,0.1582931821162476,0.6760829753919819,0.8064648676229804,0.13505577035636138,0.33787028644419825,2.0010134140743445
1102,5992,0.1283624645373318,0.8462525688072693,0.8064365553158721,0.10666170869882693,0.42291199192122364,2.0010134140743445
1103,3556,0.1944234811569463,0.5655877570891539,0.8063361686257043,0.16934072247048834,0.2826506574673769,2.001013414074344
1104,18846,0.15314862042073174,0.6978305848598664,0.8063039621584033,0.13018010781561087,0.34873858413521835,2.0010134140743445
1105,8613,0.143497195153728,0.7455898720277816,0.8062891533131078,0.12102632608852734,0.3726061338637685,2.0010134140743445
1106,4860,0.19795848502822283,0.557506583166466,0.8062206397901803,0.17269946631690783,0.2786121168629771,2.001013414074344
1107,15065,0.176840734142846,0.6112938126483173,0.8059421689194383,0.15266436644613599,0.3054921113215514,2.0010134140743445
1108,2230,0.14294584333835275,0.7477389434625966,0.8055720569251512,0.12052033261750114,0.37368012538211576,2.0010134140743445
1109,14324,0.11472234074882183,0.9828788730000321,0.8054869093913468,0.09370965379159914,0.4911905467933636,2.0010134140743436
1110,14243,0.12330308390857062,0.8886893998466987,0.8054727389057706,0.10187793119865157,0.4441196613655889,2.0010134140743445
1111,18903,0.16195479030203258,0.6606934480075961,0.8054499719670103,0.1385539786229153,0.33017941976827203,2.0010134140743445
1112,4056,0.1872947683049202,0.5821032177708716,0.8053698892400617,0.16259977131578102,0.2909042056772761,2.0010134140743445
1113,17197,0.1708671388103691,0.62914391424834,0.8051628126030537,0.1470162356651197,0.3144126420258796,2.0010134140743445
1114,10266,0.1460331390791106,0.7307183271098219,0.8051626874707084,0.1234586782475512,0.3651741272548377,2.001013414074344
1115,3238,0.1440128477955412,0.7413102413009177,0.8050977505145359,0.12154385992319672,0.3704674022107158,2.0010134140743445
1116,10078,0.12624586636005322,0.8609937521846007,0.8046892963029062,0.10469233070204684,0.4302788507706685,2.0010134140743445
1117,8193,0.1382358008129882,0.7740161100463954,0.804611028739791,0.11607498057576139,0.3868120546330523,2.001013414074343
1118,10714,0.14918792031969763,0.7140851472862814,0.804404392362645,0.1264692869253666,0.35686174928348113,2.0010134140743445
1119,11921,0.16365799914701898,0.6531305526474723,0.8042269089908135,0.14020005090496343,0.3263998872039577,2.0010134140743445
1120,17643,0.1667111418042077,0.641948221508036,0.8039276000760986,0.14310412449796298,0.32081155328236366,2.0010134140743445
1121,10313,0.1345397688817276,0.796617788516731,0.8037171123711386,0.11258909090469305,0.3981071705534973,2.0010134140743445
1122,2400,0.12677793135900883,0.8535913392913661,0.8029106550540558,0.10523916233923222,0.4265795188015928,2.001013414074344
1123,15708,0.11383321883743952,0.9885530946569391,0.8028332961187872,0.092923695439267,0.4940262207658599,2.0010134140743445
1124,7332,0.17407754207103804,0.6165950018614822,0.8025367903677602,0.15012897865796346,0.3081413635333949,2.0010134140743445
1125,15977,0.13850258131233967,0.7695733148155091,0.8025054476185649,0.11637798682206316,0.38459178204535355,2.0010134140743445
1126,12612,0.15716133000051455,0.6760829753919819,0.8020668368136686,0.1340900739354786,0.33787028644419825,2.0010134140743445
1127,12787,0.19723414851623328,0.5559042572704037,0.8020455922809508,0.17212319135603382,0.2778113596642536,2.0010134140743445
1128,16581,0.1351927272862753,0.7897688493998856,0.8019397054060357,0.11325054459366417,0.39468443531910424,2.0010134140743445
1129,6388,0.16610737822548316,0.641948221508036,0.8017446752242579,0.14258585644819696,0.32081155328236366,2.0010134140743445
1130,11608,0.14316496693748118,0.7413102413009177,0.8013823810218001,0.12082826604514277,0.3704674022107158,2.0010134140743445
1131,17637,0.14714753601286745,0.7202777512383407,0.8011398858191539,0.12461247591666158,0.3599564831360897,2.0010134140743436
1132,8448,0.1765650188542518,0.6077850313707005,0.8010521638877607,0.15252765569985183,0.30373860919461043,2.0010134140743445
1133,6700,0.15451974217815717,0.6858829387920187,0.8008697432861855,0.13161318594876198,0.34276778654645046,2.0010134140743436
1134,11547,0.17412130642887508,0.6148228503413087,0.8007206421173535,0.15021673496426824,0.3072557365267447,2.0010134140743445
1135,2430,0.13421331676571557,0.7943282347242817,0.8005408671081414,0.1123539433552653,0.3969629734300071,2.0010134140743445
1136,446,0.17454272262378578,0.6130557921498209,0.800181756290695,0.1506304193174812,0.30637265489467813,2.0010134140743445
1137,16047,0.1379466393955975,0.7695733148155091,0.7999543968030463,0.11591085183838695,0.38459178204535355,2.0010134140743445
1138,19604,0.11462969346939653,0.9716279515771062,0.7997880897276738,0.09375469666741851,0.4855679350988134,2.001013414074344
1139,12635,0.16820033049551003,0.6327760017024558,0.7996372460337738,0.14462480903951128,0.31622776601683794,2.0010134140743445
1140,6251,0.1969752279805172,0.5543065366083507,0.7992172631627793,0.17195276674286822,0.2770129039163734,2.0010134140743445
1141,6087,0.16969004733368043,0.6273356959840383,0.7990961987103992,0.14605229777299406,0.313508990780174,2.0010134140743445
1142,15933,0.1872140870669755,0.5770985724369333,0.7990056824366837,0.16268955794973863,0.28840315031266056,2.0010134140743445
1143,3544,0.13120009891027568,0.8128305161640995,0.798789243958526,0.10953470668401068,0.40620942890585743,2.0010134140743445
1144,4117,0.18568001743260526,0.5804301988538249,0.7983280578807571,0.1612507929613183,0.29006811986931547,2.0010134140743436
1145,1390,0.1552593592330634,0.6799860450033224,0.798304651881704,0.13237764357582885,0.33982083289425596,2.0010134140743445
1146,17592,0.19805667499326052,0.5511248580808259,0.7981459218004627,0.1730083857188267,0.2754228703338166,2.0010134140743445
1147,3949,0.11260544909917543,0.9942600739529568,0.7981100284183826,0.09186257471666794,0.4968782652628518,2.0010134140743445
1148,11122,0.1497427258490429,0.703882227936457,0.7977943878603788,0.12715542681867467,0.35176287324493943,2.001013414074344
1149,3396,0.19775031461629505,0.5511248580808259,0.7972727685770953,0.17274077083400238,0.2754228703338166,2.0010134140743445
1150,769,0.12069313016348014,0.8989799381034805,0.7971748215496293,0.09958938804213088,0.4492623246702935,2.0010134140743445
1151,3143,0.14131610679781204,0.7455898720277816,0.7966526846532926,0.11918678413575128,0.3726061338637685,2.0010134140743445
1152,8295,0.1931396697582594,0.5607251037949698,0.7963457745813664,0.16838643425017866,0.2802205621666747,2.0010134140743445
1153,10864,0.11847676232847093,0.9199198708622777,0.7962119163017122,0.09750296006474873,0.4597269885308723,2.001013414074344
1154,15817,0.13003311454650346,0.8175230379436502,0.7962076945253955,0.10848715507054006,0.408554501530831,2.0010134140743445
1155,12300,0.15107199113756986,0.6958249547006052,0.7960755847784061,0.12845851184074322,0.3477362769317013,2.001013414074344
1156,19416,0.13061383650775193,0.8128305161640995,0.7959211265538324,0.10904525522144573,0.40620942890585743,2.0010134140743445
1157,8494,0.1328481877887873,0.796617788516731,0.7956347006540763,0.11117349773823575,0.3981071705534973,2.0010134140743445
1158,1481,0.1691890093574124,0.6255326747076072,0.7954054239486686,0.14566974384394843,0.31260793671239556,2.0010134140743445
1159,14432,0.16027969509128004,0.6569011164762665,0.795394052793345,0.13721345670084248,0.32828421431654653,2.001013414074344
1160,11229,0.12798754217329944,0.8317637711026709,0.7953368505472523,0.10656481891584803,0.41567126199773113,2.0010134140743436
1161,10594,0.14437686581222928,0.7265240579509924,0.7945576738998249,0.12214147787765343,0.3630780547701014,2.0010134140743445
1162,2916,0.12344020497602037,0.8684603593990751,0.7945186221811322,0.10226314220414608,0.43401026364474377,2.0010134140743445
1163,19815,0.16253360996488986,0.6475152482255576,0.7943966018993084,0.13937751934939993,0.32359365692962827,2.0010134140743445
1164,8223,0.14794678503197728,0.707945784384138,0.7939088494529694,0.12554506952495728,0.3537936224738549,2.0010134140743445
1165,38,0.1583495606573489,0.6625978159041461,0.7936779140326831,0.13542394900952542,0.3311311214825911,2.0010134140743445
1166,11355,0.17199076466525778,0.6148228503413087,0.7934618399069552,0.14837868863898218,0.3072557365267447,2.0010134140743445
1167,9952,0.1653553208432198,0.6364290574262721,0.7933045506402833,0.1420832852545453,0.31805336883295204,2.0010134140743445
1168,6529,0.11392416017922509,0.9660508789898136,0.7931107866455603,0.09323788188211149,0.4827808110605307,2.0010134140743445
1169,3654,0.11962342033676994,0.9015711376059571,0.7927753041324141,0.09867407761190196,0.4505572682644998,2.0010134140743445
1170,13339,0.1557132084089377,0.672202309111567,0.7927470630973036,0.13294447012113678,0.33593093598651524,2.0010134140743445
1171,14,0.14636011150696487,0.7140851472862814,0.7925401781389237,0.12407210246605377,0.35686174928348113,2.0010134140743445
1172,10367,0.13525887720747692,0.776247116628692,0.7924636237618188,0.11353674880857996,0.38792699297709543,2.0010134140743445
1173,10822,0.12211419999424573,0.8759917176331175,0.791895884635507,0.10106349217282458,0.4377740356320127,2.0010134140743445
1174,8175,0.12789421756187322,0.8269895085679317,0.791796722526625,0.10655884996018525,0.41328533969398284,2.0010134140743445
1175,10110,0.14521036510639057,0.7182076058301705,0.7911678966887982,0.12301378972281325,0.35892193464500516,2.0010134140743445
1176,4939,0.12088678391346372,0.8861352236594998,0.7911065607463991,0.09991465081902905,0.4428432200537847,2.001013414074344
1177,14032,0.1820571670005376,0.5837810589599196,0.7910039770907507,0.15800088238326185,0.29174270140011677,2.001013414074344
1178,733,0.18658395401275174,0.5721369546523265,0.7909852895543278,0.16230099534729103,0.2859235978270507,2.0010134140743445
1179,11305,0.13816896873372342,0.7563973523567668,0.790975851041049,0.1163345626151068,0.37800713730181124,2.0010134140743445
1180,12605,0.19992787332405926,0.5416889793927849,0.7909232094313721,0.1749797447856268,0.27070732039213574,2.0010134140743445
