safety_rank,candidate_index,a1,m,gamma,remote_alias_rms_snr,alias_candidate_index,alias_a1,alias_m,alias_gamma,alias_gamma_factor,retrieved_remote_count
1646,10973,0.1926102689175151,0.9010737707168797,0.07536774382947524,0.19533699838477703,6632,0.188773970293301,0.9444367296670506,0.026653417796076783,2.8276952849389883,433
1647,11870,0.1961745150604941,0.9495240400005062,0.09120758145665624,0.19531914160785444,9454,0.1907079126258393,1.0018847236517998,0.0250398509382358,3.6424969813770915,426
1648,18851,0.16398474453742085,0.751287132853121,0.10113219593741483,0.19530278641287582,12709,0.18076227257061056,0.6843401143456144,0.29786072801833796,2.9452611530621526,438
1649,12203,0.16866054307379658,0.9566345809775414,0.0752156048338958,0.19528334361395489,19526,0.16462254563068374,1.003844339483006,0.01698439828732929,4.428511599966906,434
1650,6064,0.19173367686245307,1.151516131370101,0.10593036363105252,0.19518709212756438,12974,0.19188228670739743,1.1180897973203026,0.11356875433989701,1.0721076606085147,442
1651,6686,0.17686411073445762,0.4753817674352184,0.18701098260538485,0.19516654338152747,15828,0.16697107854479978,0.5419150374700719,0.08215902076989816,2.276207540607676,439
1652,11024,0.17211403327777067,1.036645010718614,0.015298411195849794,0.19513565404343763,10137,0.17134549053565284,1.006815045358671,0.011648570030128274,1.3133295465693593,428
1653,10137,0.17134549053565284,1.006815045358671,0.011648570030128274,0.19513565404343763,11024,0.17211403327777067,1.036645010718614,0.015298411195849794,1.3133295465693593,429
1654,2237,0.14052368805424875,1.1680242990056726,0.09554789823744309,0.19511508148873175,17908,0.15261299832335679,1.0699931889689736,0.27498485443410214,2.8779791026982706,439
1655,17029,0.12610979033161424,0.48882166141204747,0.151009103489383,0.19508888268811375,5522,0.11735409346751216,0.5667214113514032,0.012916518722921377,11.691161274082736,435
1656,1863,0.11443426066828818,0.6033391724688963,0.11565371040336088,0.19497913383243512,10695,0.10903941959367097,0.6817138962083336,0.012047911978422914,9.599481686991881,435
1657,410,0.09044795604762568,0.6274277850409393,0.4496699216215784,0.19495361328483773,1994,0.07270068867782717,0.778265285939941,0.010724973124700516,41.927370483190366,428
1658,13524,0.14870358002020315,1.0854135395232225,0.03663210081281829,0.19489783467321772,8975,0.17407664446487592,0.9700035878328498,0.364114898709066,9.939776606578212,431
1659,17849,0.11820868788098347,0.4739687808164488,0.08410328720050564,0.19488413886486783,7267,0.12853228778960032,0.4211899019121272,0.2187290876376126,2.6007198400718106,446
1660,15623,0.06932345807205019,1.151212437586373,0.3262333403852914,0.19488274194126307,2493,0.08306020944192183,1.0093916810049939,0.7333308941984203,2.2478723153566538,432
1661,2493,0.08306020944192183,1.0093916810049939,0.7333308941984203,0.19488274194126307,15623,0.06932345807205019,1.151212437586373,0.3262333403852914,2.2478723153566538,437
1662,13720,0.19777317825377694,0.940982224475933,0.044708393967058495,0.19484431402772695,502,0.19613264114098627,0.9440762878674824,0.02509663942973416,1.7814494284078766,435
1663,502,0.19613264114098627,0.9440762878674824,0.02509663942973416,0.19484431402772695,13720,0.19777317825377694,0.940982224475933,0.044708393967058495,1.7814494284078766,430
1664,109,0.1873432358893798,0.8113720341258133,0.015377852463947945,0.19479839037859797,5148,0.19711051482630698,0.7836045608729238,0.1180339072939268,7.6755780802714275,437
1665,12572,0.17806550732487997,0.767698043902822,0.023288115394002464,0.19478616539332175,6027,0.17818820529765156,0.7982166663290531,0.019832632611729933,1.174232178345743,444
1666,16645,0.10949723677491863,0.45156483320426605,0.07386180809798565,0.19475626221996845,398,0.10583214031937507,0.44853013084654825,0.014519702426497668,5.087005637470356,448
1667,2061,0.17349061365908816,1.1888833746757683,0.17259855450647613,0.19472170591268173,12403,0.19715146938716993,1.0666204491156037,0.4458980403167809,2.5834401776525318,451
1668,12403,0.19715146938716993,1.0666204491156037,0.4458980403167809,0.19472170591268173,2061,0.17349061365908816,1.1888833746757683,0.17259855450647613,2.5834401776525318,440
1669,7995,0.06362093018421323,1.0424397665775906,0.28425398950430897,0.19468266013319013,18587,0.05726441530219947,1.1564811427589954,0.053687773385281155,5.294575870457668,435
1670,8248,0.1448681073032183,1.1434278217526574,0.03240279074055729,0.19466532254591107,8360,0.1779858334348039,0.9190029659560535,0.47918765233677835,14.78846856659782,442
1671,1833,0.09812973951161738,0.43175435369668175,0.08681754151669442,0.1945875915102972,16126,0.09387377387588311,0.4331893506245225,0.01637582239613657,5.3015683375496705,456
1672,9316,0.19495055807168576,0.9802189420084481,0.018534475193572326,0.19458427797395425,15833,0.19528938684181396,0.9586539245629722,0.024010887865189262,1.2954716879988126,434
1673,15833,0.19528938684181396,0.9586539245629722,0.024010887865189262,0.19458427797395425,9316,0.19495055807168576,0.9802189420084481,0.018534475193572326,1.2954716879988126,429
1674,4935,0.09604239387660021,1.126021235552881,0.036382588852870046,0.19457518676313082,6902,0.12455218013397032,0.899338147485748,0.5949719642886314,16.353205834105918,443
1675,8156,0.16501533024577514,0.6092701356948566,0.040629271289341636,0.19456413505086886,11235,0.16596847197798564,0.5800444803390655,0.056971647631410674,1.4022315887894394,427
1676,5568,0.18184883267712731,0.7824220871031592,0.018271874941245186,0.19454966359437098,8013,0.1837739756717358,0.7641104302697908,0.04444141635810806,2.432230764550071,434
1677,11330,0.1940429111443689,1.002263424101224,0.04768805069570269,0.19447762494046827,11435,0.1907496643428832,1.0259029971752054,0.011107685587423002,4.293248158707235,433
1678,10400,0.08161870123628173,1.1482538467348662,0.3492576423698083,0.1944526646493815,13351,0.09237915805440958,1.0725461034405912,0.6157559996355509,1.7630423072705832,435
1679,16354,0.07730620644716893,0.41987965165622443,0.08047491219343161,0.19444250628913698,11492,0.07462395030755337,0.4122214714833713,0.021231612886022603,3.7903343766412876,449
1680,8946,0.09499762947299484,1.1699054617472022,0.18416607922940934,0.19433163589455135,8904,0.11737050513617266,0.9851584527753662,0.644970167735598,3.502111628994289,436
1681,18930,0.14490977219613663,0.41755861429980734,0.0236068968133534,0.19428940270640438,7489,0.1448048220645367,0.4461874690324225,0.01781354140454521,1.3252219913627052,454
1682,15373,0.1743559868303129,0.8556379037644024,0.0407788473146574,0.19423934015111916,17053,0.1722966885501386,0.8325880073690684,0.02082323038396457,1.9583343488366787,444
1683,15881,0.09439224153220328,1.113031481595091,0.6699458765174888,0.19422628591043362,11720,0.10637710705433584,1.007031755498733,0.9863686041497849,1.47231088170454,446
1684,11720,0.10637710705433584,1.007031755498733,0.9863686041497849,0.19422628591043362,15881,0.09439224153220328,1.113031481595091,0.6699458765174888,1.47231088170454,458
1685,6194,0.18994306089601326,1.0066024966094513,0.011875312225421859,0.19417420319013726,16327,0.1957670407950045,0.9996944661850103,0.07593699022466334,6.3945257845181205,435
1686,6699,0.17063034477341615,0.8122937877802647,0.27024487831142635,0.19402776111327824,6006,0.1627268915118011,0.8595910445067746,0.17404667305103963,1.552714990605861,450
1687,8461,0.12841787252291226,0.7335553350028646,0.10947731417431619,0.19402212279472125,1103,0.17079220071053236,0.48269928749168317,0.7013234393858666,6.406107463224558,441
1688,10290,0.18959543943930712,0.42358962800217054,0.08340048087531701,0.1940017485961116,3525,0.18391438942954608,0.4631295769613929,0.028541435255873347,2.9220843355505255,438
1689,3525,0.18391438942954608,0.4631295769613929,0.028541435255873347,0.1940017485961116,10290,0.18959543943930712,0.42358962800217054,0.08340048087531701,2.9220843355505255,433
1690,15367,0.14559569555193141,0.9338756640904592,0.03083670090020429,0.19396055384821095,16169,0.14477269195709422,0.901143280186959,0.024984903631654547,1.23421332156494,436
1691,16169,0.14477269195709422,0.901143280186959,0.024984903631654547,0.19396055384821095,15367,0.14559569555193141,0.9338756640904592,0.03083670090020429,1.23421332156494,435
1692,5948,0.1621821190739134,1.0922475772420763,0.9333734696789973,0.19393100620879192,83,0.16106976747453078,1.0419325748831638,0.9345891372289894,1.0013024449370842,461
1693,83,0.16106976747453078,1.0419325748831638,0.9345891372289894,0.19393100620879192,5948,0.1621821190739134,1.0922475772420763,0.9333734696789973,1.0013024449370842,461
1694,17186,0.19448727324142046,0.7750189368891414,0.02476774656386035,0.19392539690442384,1094,0.19631286166224948,0.7607053014083989,0.043529422160253815,1.7575043433208173,401
1695,17351,0.08865796872876962,0.4985964191930533,0.025716921399262706,0.19390466555199037,1407,0.08869590890227422,0.5186971035126715,0.02047210230184243,1.2561934783292021,434
1696,12314,0.10377932715529611,1.1004087334252102,0.9366376018294789,0.1938853381661355,16304,0.1062115387387933,1.1563996715855138,0.9734980466903255,1.0393540092655358,472
1697,16304,0.1062115387387933,1.1563996715855138,0.9734980466903255,0.1938853381661355,12314,0.10377932715529611,1.1004087334252102,0.9366376018294789,1.0393540092655358,478
1698,11205,0.11990136322674384,0.5294683667535824,0.0184445203457833,0.19385250512266528,9055,0.12256466097197909,0.48110382208774216,0.06233319617200681,3.3794967287537587,445
1699,3869,0.17125627298944096,1.1937968347398678,0.04033603630750021,0.1938406124413963,13857,0.1700052199140829,1.1692734116365084,0.03090825418283529,1.3050247376929034,443
1700,11649,0.10217866960823967,0.47608231089668185,0.21802458795299332,0.19384051142933237,15098,0.09085751795953967,0.5096907129181266,0.012533134389530944,17.39585495349922,437
1701,14599,0.19706764216579947,1.153678319176709,0.03096492661648558,0.19379595394236213,135,0.19711825223963747,1.1219806052234218,0.036915173965035554,1.1921608735666143,436
1702,4083,0.18671574105499694,0.9078717885399588,0.9647424415260282,0.1937485244894099,10093,0.1522550177566836,1.1610974288785032,0.4397187165466662,2.1939990389825548,448
1703,10093,0.1522550177566836,1.1610974288785032,0.4397187165466662,0.1937485244894099,4083,0.18671574105499694,0.9078717885399588,0.9647424415260282,2.1939990389825548,448
1704,9829,0.1945062726605663,0.4332479090403651,0.010589124200316099,0.19374004269226425,4387,0.19678424661860922,0.44794222895356,0.029376289731974578,2.774194463702452,397
1705,4387,0.19678424661860922,0.44794222895356,0.029376289731974578,0.19374004269226425,9829,0.1945062726605663,0.4332479090403651,0.010589124200316099,2.774194463702452,394
1706,14121,0.10779802138201855,0.5560868191571432,0.022502839004296126,0.19371383165861886,8889,0.10862033313103961,0.5245109910813973,0.04321070206427139,1.9202333561566087,437
1707,8889,0.10862033313103961,0.5245109910813973,0.04321070206427139,0.19371383165861886,14121,0.10779802138201855,0.5560868191571432,0.022502839004296126,1.9202333561566087,445
1708,1256,0.05798847865070081,0.4193355304064259,0.020886863276659697,0.19364049045517132,354,0.060613804711750256,0.45842662183537575,0.09164509493872482,4.387690661102514,450
1709,6725,0.19508127010795828,0.7975594793547592,0.15856427364808032,0.19355657379311683,17642,0.18731877256824814,0.8603949642291389,0.06859392439620624,2.3116372921338515,426
1710,228,0.05237000402645962,0.92649266320301,0.7464978346533779,0.19353265172483972,11783,0.05682927203968304,0.9343793491957866,0.9471189252725867,1.2687497288084746,386
1711,13715,0.14953923704598554,0.5440687800286773,0.49133303969574166,0.19351680645666372,268,0.13067662287316867,0.6434145029665684,0.22853838726778408,2.149892827938943,437
1712,16585,0.17592095113573997,1.1465076331516588,0.365166024175507,0.19350972449589138,9529,0.1892557893325496,1.1003459377774798,0.519743700920205,1.4233079380638232,446
1713,17931,0.10095846095464514,0.6389512231945322,0.28736529182714526,0.19333376849889852,12094,0.09050825363628259,0.6871884293917554,0.0734724915064311,3.911195686102355,433
1714,3288,0.1166069114447325,1.0360231542963847,0.049414774751264906,0.19332144294261522,11887,0.17223541841628137,0.6395249652002967,0.975817441039535,19.747483337755302,426
1715,15841,0.163856837216173,0.9743159213399625,0.08793657161424388,0.19330791514065968,161,0.15880380731651317,1.034530276938035,0.014869215860562307,5.914001951338838,426
1716,161,0.15880380731651317,1.034530276938035,0.014869215860562307,0.19330791514065968,15841,0.163856837216173,0.9743159213399625,0.08793657161424388,5.914001951338838,433
1717,10086,0.14611215668535593,1.1027264254202551,0.24252528843199153,0.19327186444143257,10565,0.13546846166768178,1.1741483086105489,0.08600357827001845,2.819944161748184,437
1718,6216,0.14554942518081943,0.6805452254319543,0.016916747416286675,0.19326679163924937,14151,0.15001304854132713,0.6235485677309547,0.08312457118180572,4.9137442994376785,433
1719,1195,0.18926792384952518,0.8459478341137516,0.09617076338863609,0.19325429100558342,11636,0.19877330337856475,0.8125674338794509,0.19431765678149054,2.020548136820258,426
1720,7359,0.18097451643355006,0.8404614771486105,0.1482813860424902,0.19311002462993135,1770,0.16985039209107872,0.8609439549691544,0.019681136337378963,7.534188245059308,436
1721,15312,0.1800373342923064,1.0306573700995618,0.44938769837919895,0.19308748155796857,7528,0.17448153774565478,1.1068882725973639,0.37391626040932946,1.2018404813079009,444
1722,2706,0.0680559030782926,0.41054944950483346,0.03138258383792535,0.1930643151581655,15731,0.07040185447591778,0.43238712038083243,0.08197214306774663,2.6120265778971516,453
1723,4099,0.0613451338429448,0.6505266998486106,0.42838822059015497,0.19305909026695156,1882,0.05009783992705826,0.7491753595094813,0.023756775438029426,18.03225449125552,414
1724,340,0.14042944054450696,0.49340206977307616,0.25779643691589393,0.19305862185336384,2865,0.1486039962180472,0.4750573304296378,0.35625087794343524,1.3819076873419398,432
1725,11300,0.17243493746674798,0.710539508462606,0.5967990412547688,0.19301422671342536,3933,0.1360657091014042,0.9900297228201316,0.07840725202553443,7.611528600191379,435
1726,15480,0.16206778809753628,0.8274732607797233,0.20778874904493763,0.1929400544284509,8942,0.17209004621191393,0.7398256643129015,0.33722326010950293,1.6229139530387808,435
1727,16418,0.11064017434538292,0.5751199451459919,0.05339987461104468,0.19293836417726376,16393,0.10984860948514424,0.6019092332353277,0.03346863743345031,1.595519827098609,447
1728,18669,0.18239329556997963,0.9076911181021082,0.01692096883560429,0.19293647476225675,6183,0.1996075479804314,0.8001657230150039,0.21047274861690893,12.4385755131256,422
1729,6183,0.1996075479804314,0.8001657230150039,0.21047274861690893,0.19293647476225675,18669,0.18239329556997963,0.9076911181021082,0.01692096883560429,12.4385755131256,421
1730,11882,0.16467118590961638,0.8671926532412753,0.022980694069267633,0.19291909349644953,11256,0.19739287213626183,0.7276732558318226,0.39837196056869806,17.335070880276234,440
1731,3180,0.14547109928451885,0.9985364732669798,0.07627466217713687,0.19285563229747182,5207,0.14125695002625466,0.9865393178113427,0.017945481579068872,4.2503547113553966,433
1732,9385,0.18810510928924573,1.1969907275861829,0.15784013586158682,0.19284261506741404,12119,0.19835832085273203,1.1623850194539167,0.26832692097086114,1.6999917005023513,451
1733,12119,0.19835832085273203,1.1623850194539167,0.26832692097086114,0.19284261506741404,9385,0.18810510928924573,1.1969907275861829,0.15784013586158682,1.6999917005023513,461
1734,2883,0.06963930923292355,0.5404385427772129,0.8717662088299347,0.19270768634906973,19724,0.06420068702893245,0.5613820624378462,0.6630719410995423,1.314738499391671,402
1735,8773,0.15690739535824427,1.1140877743893496,0.019828800006914647,0.19259910925632287,2926,0.18806350841969405,0.9072247430441682,0.41036503089193854,20.695404197371357,430
1736,2926,0.18806350841969405,0.9072247430441682,0.41036503089193854,0.19259910925632287,8773,0.15690739535824427,1.1140877743893496,0.019828800006914647,20.695404197371357,432
1737,19152,0.1753685808451959,0.7968020401305431,0.5303872233521436,0.1925918960934391,15591,0.13833779495497497,1.057364998806431,0.01377997359965289,38.489712590269676,436
1738,8189,0.17564207003475424,0.6526911806332609,0.012847361804147682,0.1925537455638668,792,0.19583714532130553,0.5963686802186347,0.22294491171868688,17.353361345105938,440
1739,792,0.19583714532130553,0.5963686802186347,0.22294491171868688,0.1925537455638668,8189,0.17564207003475424,0.6526911806332609,0.012847361804147682,17.353361345105938,434
1740,2768,0.08617552713169985,1.1985169147801296,0.03650436221071682,0.19255207736627009,8569,0.09160090649141825,1.1270152834714664,0.1652077342105057,4.525698415352799,433
1741,7426,0.17069664927731829,1.1891639384995405,0.03553527484323957,0.19251701358209705,8251,0.17213777598510277,1.1516565654920776,0.059780488274134846,1.682285800176042,437
1742,16402,0.1837821953131642,1.0887553902291955,0.010504691156048098,0.19242141789948,11686,0.1850150253533227,1.0911964605779048,0.02145570115849669,2.042487574338968,436
1743,2006,0.16681010494534887,0.7762076086492979,0.2278266498322843,0.1923741662851978,1576,0.19285185649961978,0.6569102768954449,0.5333582840126656,2.341070653522316,448
1744,13169,0.17500618152219183,0.9989285741122692,0.030078629502264947,0.19233272737020954,17240,0.17892510171801984,1.0067300370100687,0.07486647844296808,2.489025586665462,431
1745,17240,0.17892510171801984,1.0067300370100687,0.07486647844296808,0.19233272737020954,13169,0.17500618152219183,0.9989285741122692,0.030078629502264947,2.489025586665462,428
1746,8095,0.1989437472192509,1.0652334565354051,0.08924899076463237,0.19230347888582108,9501,0.19595170854296795,1.094793928721725,0.055979572700988474,1.594313540786574,435
1747,3915,0.11635155587083972,1.1076966077138155,0.5115694581108633,0.19223228853736157,7391,0.12456904114723336,1.0766926763690123,0.6643173927485366,1.29858689219201,450
1748,11959,0.166886192384378,0.6444514178028985,0.028691268747018536,0.19220992083353514,11581,0.1662529732150504,0.6634547540252431,0.020281042894748007,1.4146840917361525,430
1749,14949,0.12055106219516763,0.7813494683529971,0.12860469311613984,0.19216799209973623,19549,0.17485925630126986,0.4248127627833314,0.9699167612976425,7.541845774024232,436
1750,3443,0.1333273602402834,1.1921429224812135,0.3627105999442301,0.19199288822569174,17342,0.16278541866419097,0.8905754082002559,0.8688299041601651,2.395380516295237,449
1751,1597,0.08402284882223152,1.0696347762783898,0.03949410823080312,0.1919760864498307,3390,0.10584904854164444,0.8584470105801281,0.530596057665356,13.43481550626637,430
1752,4501,0.10927894464283958,0.9700536075054452,0.05124219978086672,0.19192997749023094,11916,0.12839968524366507,0.8600795227366431,0.3858255573899588,7.529449536513103,438
1753,11131,0.12245018174471446,0.8697991291136948,0.24344612135410004,0.19192845459699223,7170,0.11031082591676822,0.9417190195545079,0.029800468665505026,8.169204454019091,426
1754,2853,0.11430998182125125,0.7568562218222608,0.012669369702588133,0.19189538564660177,8016,0.1337707230196394,0.5868456728642062,0.33116771781927995,26.139241777089204,444
1755,5883,0.08947786778765285,0.8638493561867717,0.7937187045523317,0.19187586467852955,18562,0.07945042485934564,0.9549542083677776,0.5086806366381036,1.5603477848067098,441
1756,12709,0.18076227257061056,0.6843401143456144,0.29786072801833796,0.19179299992892557,8735,0.1600423738648892,0.8166768320161497,0.043722081790738845,6.812592534910596,443
1757,549,0.14375382334701262,1.0686106570308733,0.05439516683082845,0.19167621565588197,19417,0.14844513102284734,1.0428695150131961,0.11972405530742522,2.2010053885811716,421
1758,8756,0.09866285683665683,0.45458335730257654,0.3424464645887962,0.1916186037299679,5747,0.08568471009257145,0.5903289156514576,0.08709037606619265,3.932081592213143,441
1759,7902,0.1808607475122293,0.4100575491726907,0.3889110944320553,0.19159963586660836,11678,0.15160831667558217,0.5359783710177853,0.09265874105000471,4.197241296664861,440
1760,11678,0.15160831667558217,0.5359783710177853,0.09265874105000471,0.19159963586660836,7902,0.1808607475122293,0.4100575491726907,0.3889110944320553,4.197241296664861,438
1761,12340,0.12761590823739666,0.4123349956914242,0.11101018876657472,0.19157220407825318,2336,0.1251212847197848,0.4571507599457635,0.07696837714069092,1.4422830893739462,452
1762,3920,0.09982791002344904,0.5237483401832028,0.14091669004189936,0.19153148900145173,13441,0.1162046939747971,0.4068330327103945,0.3906447687835405,2.7721682127744303,445
1763,2766,0.16378261562616406,1.0942525458962433,0.844687971469681,0.1914613512726467,17441,0.1698487469622818,1.0694775684248494,0.9461906324602117,1.120165865288605,468
1764,18403,0.18026729881050202,0.8164182612260722,0.14678132853255188,0.19145235454242598,13536,0.19382608097784632,0.7308703173896611,0.2961803553182867,2.017834000273423,441
1765,8651,0.16225382977081299,0.7002915586524603,0.01190510610962985,0.19142388248206252,4307,0.1657908323687703,0.6535834600729215,0.061840153566249806,5.194422712135954,438
1766,11085,0.14264117032506446,1.171539101131387,0.015291876199025126,0.19132134101458986,12665,0.14852351761611882,1.1054088960283666,0.1060753839259939,6.936714798459873,431
1767,18910,0.16759078926313287,1.146864236761345,0.3126476727102808,0.19131209237800298,14616,0.17346326929662156,1.139631655935902,0.3829326586821463,1.2248057225648887,445
1768,16998,0.18903448342789675,0.6771325731584301,0.3289384166641275,0.1912596334123044,8045,0.16313147597425678,0.8308076305160904,0.024446122426610848,13.455647931553402,444
1769,8045,0.16313147597425678,0.8308076305160904,0.024446122426610848,0.1912596334123044,16998,0.18903448342789675,0.6771325731584301,0.3289384166641275,13.455647931553402,444
1770,1416,0.1940933190638794,0.9455794780132203,0.09356090763491182,0.19125855525824034,14957,0.19839978983817447,0.9509557906623091,0.13729993918236452,1.467492595498632,426
1771,6255,0.17424741425488563,0.9863890171134576,0.1062900327275815,0.19124739183019232,1297,0.18173752747781835,0.9723829597049547,0.19266140004591384,1.8126008159175173,427
1772,1531,0.1246195414490333,0.9829627192482407,0.6161148597512108,0.1912453872551546,6231,0.12045341251791265,1.0435707998391184,0.5270475399881921,1.1689929522581857,440
1773,17414,0.14683484643108596,0.7075745860253624,0.49493354511084003,0.1912108833454749,19006,0.14050793135080375,0.7172606159318275,0.4045157028846636,1.223521217053857,442
1774,19932,0.05607166752461374,1.171098230210506,0.5424526984500067,0.19107978345838986,954,0.05263610112334968,1.1900496136844587,0.40553342524012154,1.337627590447849,383
1775,10858,0.1258771503885185,1.0622720054104806,0.1034988078514904,0.19104653993149073,16906,0.12909939448566166,1.0198850882626984,0.15735079515154038,1.5203150492063808,427
1776,16906,0.12909939448566166,1.0198850882626984,0.15735079515154038,0.19104653993149073,10858,0.1258771503885185,1.0622720054104806,0.1034988078514904,1.5203150492063808,425
1777,17640,0.1402465577435162,1.0140263193987296,0.7710072255857758,0.19101186774260145,8723,0.13073460260677133,1.0907011273616003,0.5988190504700469,1.2875462545497989,454
1778,9056,0.1056065394567613,0.5918284523241478,0.01449518727305332,0.19084320168443727,4699,0.12991648507960357,0.4124577174505511,0.3773870928279643,26.035337503333277,439
1779,6487,0.0969068424392491,1.0176592347986142,0.04550434821307213,0.19081383220926912,1159,0.09899132767365193,0.9513685765221821,0.10004181676771105,2.1985111466550316,429
1780,10697,0.05106332836490971,1.1045214699657815,0.5359543322100642,0.19071598491276573,9026,0.05369118168151398,1.1347939745046451,0.6291744217707207,1.173932896812782,387
1781,4253,0.13280684738269574,0.5999620155025585,0.3842634053797341,0.19069274140508088,18153,0.1343540182234986,0.5534472785154427,0.40602793009141075,1.0566395977524028,447
1782,7691,0.06961934251854679,0.7256405196651581,0.014441398539615225,0.1906841966303475,5248,0.08550226827008445,0.5845302364262867,0.41829396017729426,28.964920470122227,428
1783,15664,0.07323718816378705,1.0623847362509635,0.895120114398643,0.1906662577414762,5996,0.07011151533564379,1.192680481652344,0.7587189815616906,1.1797782000342136,414
1784,5996,0.07011151533564379,1.192680481652344,0.7587189815616906,0.1906662577414762,15664,0.07323718816378705,1.0623847362509635,0.895120114398643,1.1797782000342136,409
1785,12499,0.17471495464596615,0.7088615443943314,0.9941696960103288,0.19065105808143953,11556,0.11643605313743022,1.170715951329902,0.015260480083599134,65.14668546232636,442
1786,19014,0.16252515320512792,0.886257432184758,0.16177528000055588,0.19064637182520458,1487,0.15185327413174293,0.9718695406844565,0.014547805044288178,11.120253502714679,436
1787,10654,0.1561018751319403,0.878933509970387,0.9449795849619174,0.19060048984624728,18618,0.14025574838131905,1.0718117832236715,0.6315883177726015,1.496195477925464,448
1788,18618,0.14025574838131905,1.0718117832236715,0.6315883177726015,0.19060048984624728,10654,0.1561018751319403,0.878933509970387,0.9449795849619174,1.496195477925464,444
1789,14341,0.15571950004991858,0.6299883696454267,0.034951791866277226,0.1905352140264516,2047,0.15455971312775446,0.6577058898969974,0.014305309159324743,2.443274135288039,428
1790,17565,0.1921693499171102,0.7111012600101528,0.07730074649730592,0.19050106633851488,14859,0.199341581420783,0.7066444237485866,0.1491134165922279,1.929003578218029,430
1791,9184,0.1600904801147977,0.40855892327885424,0.18932355391347275,0.19048233213812887,10739,0.1473095102424356,0.4892950800649857,0.05117781306551499,3.6993287241702033,449
1792,3983,0.11457837837955782,0.9711098924788673,0.012682585103428715,0.19045294658131232,8034,0.14523349464900612,0.7519239436131884,0.5207998179230261,41.06416899045517,433
1793,16531,0.1845375282027656,0.8986826906416105,0.12641901735034305,0.19045130359014945,19058,0.17638987730587968,0.9648998413012317,0.024667099658243586,5.125005335116268,426
1794,6975,0.17562057890511845,0.5844667950470649,0.5950817161009087,0.1904324498424392,8380,0.1832178650023526,0.562448887844919,0.6920666580586334,1.1629775194458822,436
1795,8705,0.16752342499118303,1.1514784999261336,0.17368109171909776,0.1903511737302263,10080,0.16040868478052284,1.155897177413975,0.08910350465178479,1.9492060654386263,428
1796,19453,0.0614539611172074,0.9182199104753775,0.020805413777800978,0.19030432474692385,12686,0.061099093080188786,0.8532578162306681,0.018828068851933746,1.1050211225281423,418
1797,15599,0.13810105153348834,0.5198047485748599,0.15875843318377633,0.19029851208535267,11013,0.14420157504685382,0.46040931253843714,0.23388762466620977,1.4732296103947122,433
1798,305,0.1509668919203975,1.1327545562686425,0.14572354646375496,0.19029002437053635,13049,0.16192169218081853,1.032580375110896,0.2968674923327275,2.037196455457978,427
1799,18352,0.19825262440956132,0.4668071221621634,0.6724435919064136,0.19021748451908646,3090,0.14593527349396793,0.7061496722556916,0.05805596218081452,11.582679308838204,440
1800,12992,0.16715002116239835,0.5280526104988637,0.03082423794783541,0.1901521855429877,6097,0.1827206037607425,0.47886106077007884,0.18801388124045262,6.099546777397481,433
1801,2631,0.061899813948927344,0.43008621080948123,0.012271381369436413,0.19009442946980018,18301,0.06274567574385742,0.4837121252046333,0.029063241420696936,2.36837569836131,448
1802,10615,0.1781189494594519,0.40165598838097466,0.011684024103621519,0.19007821358665933,3326,0.1797163153101709,0.4240121437675791,0.023599608338388638,2.0198185256288395,459
1803,3326,0.1797163153101709,0.4240121437675791,0.023599608338388638,0.19007821358665933,10615,0.1781189494594519,0.40165598838097466,0.011684024103621519,2.0198185256288395,454
1804,832,0.09478822888756158,0.4239812162298834,0.15123081651775658,0.1900518305110013,10635,0.08785295573356788,0.4290371147510661,0.02655687669120793,5.694600998310313,442
1805,2712,0.09644041562135607,0.618191869564919,0.1930238563255981,0.1900517031074537,7693,0.08874610246552796,0.6947147644091848,0.022068158083019193,8.746713504564042,436
1806,15007,0.0721696134839091,0.4956613791032997,0.1776384840822852,0.19002305133285813,10465,0.07026324156084093,0.5570488053751762,0.1241454048932624,1.4308905290132568,440
1807,13642,0.14760363613553468,0.7069750381062039,0.019698678189313954,0.18999925051040525,251,0.14962975853190635,0.7284413250738063,0.04209389858623063,2.1368894999800307,431
1808,2386,0.0685585208454807,0.4391471538631241,0.05310269017677192,0.18997467391826728,11987,0.07245859668646691,0.46130553679018693,0.1439070455675501,2.7099765584097972,450
1809,7267,0.12853228778960032,0.4211899019121272,0.2187290876376126,0.18996194160649266,1341,0.12017821245406708,0.49822968364917036,0.10882672325823321,2.0098839796783534,450
1810,3825,0.1671419313703444,0.9071159342851988,0.031526695817478974,0.1899117808629339,19851,0.1735608191879974,0.8963269482902456,0.11018846251879763,3.495084393135393,435
1811,10024,0.1683072534094896,0.6352660833906248,0.01727697612199218,0.1899098641417569,9645,0.1675567741113771,0.6110329596041588,0.011640602199143243,1.48419951360109,432
1812,17524,0.18009249784395687,1.1058577493444313,0.3365477057321035,0.18990709392299288,19735,0.1860784350810516,1.0886159245417175,0.40172235265665884,1.1936564885586687,449
1813,8967,0.1317513284278996,0.8906855786776826,0.06488138514177434,0.18987419674756228,844,0.1302216581800042,0.9394908429918791,0.03364221321383952,1.9285706540580347,434
1814,948,0.06463661388989812,0.646620792280583,0.03995354877140593,0.1898727071920783,1925,0.06406698087989005,0.7183514988218894,0.010804622616307245,3.6978199230304143,435
